uuid,commodity_name,country,market,price_type,unit
568e1204-f5cf-4c06-b92b-96518f76c862,Maize (dry),Italy,National Average,WHOLESALE,tonne
93c388db-ed42-49ac-a7bc-d72cfe3c4421,"Rice (paddy, Arborio Volano)",Italy,National Average,WHOLESALE,tonne
ac35c775-8e94-423f-bd5e-4a6795b1852c,"Wheat (fine, durum)",Italy,National Average,WHOLESALE,tonne
ec452893-dbec-4ba3-a65a-a4bd61e2df1e,Eggs,Italy,National Average,WHOLESALE,100 kg
011ffdda-e76a-492d-a928-8bc9deb471c1,Chicken (meat),Jordan,Al Mafraq,RETAIL,Kg
040fd894-1eea-49a4-ae42-f7b923d5376b,Bread (Pita),Jordan,National Average,RETAIL,Kg
1b81139c-11d1-4d58-ab6d-6af7e56ce79a,Lentils,Jordan,National Average,RETAIL,Kg
289ac731-b605-447d-876b-d32204289b09,Bananas,Jordan,Al Mafraq,RETAIL,Kg
2c646eb9-210f-4d9e-a424-97f69c0cb974,Eggs,Jordan,Zarqa,RETAIL,2 Kg
2c72f645-3f0b-4fc4-bce7-bfd29d23a18e,Eggs,Jordan,Amman,RETAIL,2 Kg
3e804a34-b594-4e5b-9601-22b29db09d07,Lentils,Jordan,Amman,RETAIL,Kg
3fd47ac8-2059-46a0-b917-9ce707af23fa,Eggs,Jordan,Irbid,RETAIL,2 Kg
485ed91e-8045-499f-8e5a-062b63da8020,Chicken (meat),Jordan,Amman,RETAIL,Kg
49e43952-df5b-4a75-8930-a8fc11ce9731,Potatoes,Jordan,Zarqa,RETAIL,Kg
4acece3f-0c54-4ec6-9c02-b9a366ea5daf,Rice (Imported),Jordan,Zarqa,RETAIL,Kg
4f42ff7a-506c-41b7-b13c-751626a72bdb,Potatoes,Jordan,Al Mafraq,RETAIL,Kg
53f1971d-dd98-4685-bcdf-b1a2e786ab9f,Wheat (flour),Jordan,Zarqa,RETAIL,1.5 Kg
562605d8-b8c9-4978-9ea7-b164f3dd806f,Rice (Imported),Jordan,National Average,RETAIL,Kg
5d703935-5a5d-4743-a154-618a29a65f58,Apples (Red),Jordan,Zarqa,RETAIL,Kg
66749226-be6f-4bb5-b568-e3b5fcc647c0,Apples (Red),Jordan,Amman,RETAIL,Kg
68be6803-8304-462c-9c03-d5fa36869d67,Tomatoes,Jordan,Amman,RETAIL,Kg
6a2f66d3-ae85-4ede-a774-dc3bee14ffea,Eggs,Jordan,National Average,RETAIL,2 Kg
6cd0409b-edc1-4465-a358-63d5620b44e5,Apples (Red),Jordan,Irbid,RETAIL,Kg
73f65b11-65da-4e18-8a32-158c0ad4e90c,Wheat (flour),Jordan,Amman,RETAIL,1.5 Kg
77920837-7e20-4c35-bf95-ee285c8e0d64,Potatoes,Jordan,Irbid,RETAIL,Kg
7a99625d-d8f5-4577-ae01-4a8641e25d38,Apples (Red),Jordan,Al Mafraq,RETAIL,Kg
85708e9e-3d84-464d-b150-53438ee3c4bf,Bananas,Jordan,National Average,RETAIL,Kg
8b5d76fe-ac56-4990-92c2-587abde042e2,Lentils,Jordan,Irbid,RETAIL,Kg
8eb939db-e246-4104-8770-e8be151379f8,Wheat (flour),Jordan,Al Mafraq,RETAIL,1.5 Kg
91dea856-32b9-4ec5-9028-3ddc4052afad,Chicken (meat),Jordan,Irbid,RETAIL,Kg
9701a3a4-891e-4f52-9a3c-89bcd73b9c9a,Vegetable oil,Jordan,Zarqa,RETAIL,1.8 Liter
984b7e52-9283-4a57-ad18-eeb20bb54e97,Rice (Imported),Jordan,Irbid,RETAIL,Kg
9b447254-3ee1-47b1-b28e-7c4ee39aa269,Tomatoes,Jordan,Al Mafraq,RETAIL,Kg
9b5e8be3-a360-4f5b-a333-4551838a7dd0,Potatoes,Jordan,National Average,RETAIL,Kg
9e80766f-cd3c-46eb-8a2d-be6d5dd7beaa,Vegetable oil,Jordan,Al Mafraq,RETAIL,1.8 Liter
a16d6b2f-7a6d-4ab2-bc28-8d7bfca7d312,Vegetable oil,Jordan,Irbid,RETAIL,1.8 Liter
a241067c-677d-4812-8067-617477e68cc2,Bread (Pita),Jordan,Amman,RETAIL,Kg
a2b95c9c-ab85-4621-8507-21b3eb81978a,Wheat (flour),Jordan,National Average,RETAIL,1.5 Kg
abcf13aa-8698-4afc-89db-7771dbda185f,Apples (Red),Jordan,National Average,RETAIL,Kg
af93c6ea-bd30-41f1-8725-503110151a09,Vegetable oil,Jordan,National Average,RETAIL,1.8 Liter
b552a8de-fccd-4672-8c5f-c0a9b2e7e60e,Lentils,Jordan,Zarqa,RETAIL,Kg
b922710d-02a9-4318-8741-eb7a2d7c9286,Bread (Pita),Jordan,Zarqa,RETAIL,Kg
b9b41730-f178-4e8e-8c16-b6258846bdac,Bread (Pita),Jordan,Al Mafraq,RETAIL,Kg
bb9135be-1180-448d-b174-e3fec01e2656,Wheat (flour),Jordan,Irbid,RETAIL,1.5 Kg
bd23a361-9b5a-40d0-8150-2f6805d5f84d,Rice (Imported),Jordan,Al Mafraq,RETAIL,Kg
c308761d-8a4c-4123-b99f-be9b3ae39516,Bananas,Jordan,Amman,RETAIL,Kg
c4e9c2a7-d749-46c1-8507-246b74708927,Tomatoes,Jordan,Irbid,RETAIL,Kg
c55a8554-1811-4a27-80f6-0ad7fdedda97,Bananas,Jordan,Irbid,RETAIL,Kg
d39506fa-2302-4c12-8326-0ae8cfecf13c,Chicken (meat),Jordan,Zarqa,RETAIL,Kg
d3ff9ead-cd07-4934-a29d-6b5a966f7623,Rice (Imported),Jordan,Amman,RETAIL,Kg
d6816fbf-6846-4b1a-abae-3dfb6b2bc5cc,Tomatoes,Jordan,National Average,RETAIL,Kg
e0d7799b-c619-4e86-894e-6b2a3567a735,Bread (Pita),Jordan,Irbid,RETAIL,Kg
e182a305-36ba-478e-bdad-675c98a71ac3,Potatoes,Jordan,Amman,RETAIL,Kg
e2aa8dc6-8dad-42cd-b6d8-0f4d312e1019,Chicken (meat),Jordan,National Average,RETAIL,Kg
f10915d6-92be-40d7-8203-55ff00f7f629,Lentils,Jordan,Al Mafraq,RETAIL,Kg
f3f9e07f-9660-49d0-9ea0-3ff35c2e4309,Bananas,Jordan,Zarqa,RETAIL,Kg
f6eae8ff-bb36-4a4d-b17a-767e57e5f706,Vegetable oil,Jordan,Amman,RETAIL,1.8 Liter
f83b9bba-bf53-4beb-a8c5-1c1234650952,Eggs,Jordan,Al Mafraq,RETAIL,2 Kg
fa5b4a6b-a727-45e4-9665-4126e4e31f4b,Tomatoes,Jordan,Zarqa,RETAIL,Kg
05605cd4-8a70-46cc-8e65-9e007289d039,Wheat (flour),Japan,Osaka,RETAIL,Kg
20782bd5-80c6-411f-8fb1-455e40c76931,Radish,Japan,Tokyo,RETAIL,Kg
2b7452ea-013b-43d4-8185-a9392da6304b,Milk (fresh),Japan,Tokyo,RETAIL,Liter
4be89bb5-6146-4c2e-8f22-ffc02f09d63c,Cabbage,Japan,Osaka,RETAIL,Kg
4f7f8f63-f552-4a94-a320-925c61cf2f47,Potatoes,Japan,Osaka,RETAIL,Kg
60c947ca-cf9b-4ac6-8984-1d2ce9b73716,Potatoes,Japan,Tokyo,RETAIL,Kg
6ef80d32-c948-4132-9a7b-f8dc61cc6a5d,Cabbage,Japan,Tokyo,RETAIL,Kg
78a3c8e6-1bd4-4967-b04e-5646d8186d70,Rice (Non-glutinous),Japan,Tokyo,RETAIL,5 kg
974d6159-3404-41ba-9fcf-1f3f4684c87c,Sugar,Japan,Osaka,RETAIL,Kg
c51581a5-ba28-4430-9115-ffd7b5335d8a,Rice (Non-glutinous),Japan,Osaka,RETAIL,5 kg
cf7a4962-c865-4a6e-b0a0-5d81b8f0d95c,Radish,Japan,Osaka,RETAIL,Kg
d5508bfd-a89f-4fa2-9fac-ed8a66c49eee,Wheat (flour),Japan,Tokyo,RETAIL,Kg
f6fddbc6-98e1-4624-844e-20dd4ac01d2f,Sugar,Japan,Tokyo,RETAIL,Kg
fbb4a8c3-5313-4933-965f-e954e5bb7e1a,Milk (fresh),Japan,Osaka,RETAIL,Liter
04a46d7a-2167-4769-b72f-c1fcebb67874,Potatoes,Kazakhstan,National Average,RETAIL,Kg
0e786654-5b01-442d-b33d-a82b7643b6bd,Chicken (meat),Kazakhstan,National Average,RETAIL,Kg
0eb6bc62-3524-4e4c-9820-ed0fb3f1535e,Sunflower oil,Kazakhstan,Almaty,RETAIL,Liter
16683256-741d-460d-9975-8c4de6de9fce,Milk (pasteurised),Kazakhstan,National Average,RETAIL,Liter
20c64a29-5a56-4f14-adc8-47311ede16ff,Chicken (meat),Kazakhstan,Almaty,RETAIL,Kg
2205081b-f76c-4720-94b0-c6960eae7b3f,Sunflower oil,Kazakhstan,Astana,RETAIL,Liter
253ba021-c397-4dae-8ee3-3220a8134028,Bread (first grade flour),Kazakhstan,Aktau,RETAIL,Kg
291bd111-0f2b-458e-ad4b-b7d45769ba46,Chicken (meat),Kazakhstan,Astana,RETAIL,Kg
2d70eb21-da90-456f-8188-484259757b93,Milk (pasteurised),Kazakhstan,Kostanay,RETAIL,Liter
33139023-bf06-47a2-b861-bd93daa7d574,Beef meat,Kazakhstan,Astana,RETAIL,Kg
346eddc4-1fc5-4267-a99c-47f9a9023a24,Rice (polished),Kazakhstan,National Average,RETAIL,Kg
35d9e78e-5dae-441b-9767-3160a3aa1e77,Rice (polished),Kazakhstan,Aktau,RETAIL,Kg
3ba0f642-f67f-47ba-95ae-346b4b2239d0,Mutton meat,Kazakhstan,Aktau,RETAIL,Kg
4a0d745f-9162-4081-b239-f62d42468d0b,Potatoes,Kazakhstan,Almaty,RETAIL,Kg
503ea5aa-352d-4cb3-9f8f-09bdc6ba7e9b,Sunflower oil,Kazakhstan,Kostanay,RETAIL,Liter
51213a4e-8e47-4049-833e-fdbd0e8f0466,Sunflower oil,Kazakhstan,National Average,WHOLESALE,Liter
52d95e17-f8a7-452b-8d6b-074aab150e38,Bread (first grade flour),Kazakhstan,Shymkent,RETAIL,Kg
533b6cbe-d89a-4291-90c1-4d613933ba96,Beef meat,Kazakhstan,Almaty,RETAIL,Kg
58870451-99b0-486b-85f4-a422d88c60a2,Beef meat,Kazakhstan,Kostanay,RETAIL,Kg
638ba7f6-de44-4e18-9544-431dbfcfe9bd,"Wheat (flour, first grade)",Kazakhstan,Shymkent,RETAIL,Kg
64043139-e7cc-4d77-bc2f-5e6a84b449a5,Milk (pasteurised),Kazakhstan,Almaty,RETAIL,Liter
662acf88-7902-421f-a561-8d56e8f048fd,Chicken (meat),Kazakhstan,Shymkent,RETAIL,Kg
68b54c63-036c-4f19-acaa-0d92d9d9c5ae,Sunflower oil,Kazakhstan,Shymkent,RETAIL,Liter
6eb75400-abef-420a-b062-975696cc35f4,"Wheat (flour, first grade)",Kazakhstan,National Average,RETAIL,Kg
6fcb02fc-6cf4-4a09-9e52-7517d708c203,Potatoes,Kazakhstan,National Average,WHOLESALE,Kg
6fd2f52d-43c9-403e-a572-19a4c2a9b261,Rice (polished),Kazakhstan,Kostanay,RETAIL,Kg
758c8123-d5fc-485d-970b-60e6284facf6,Sunflower oil,Kazakhstan,Aktau,RETAIL,Liter
790dc547-a9e0-41b5-a544-0589b5cc776f,Chicken (meat),Kazakhstan,Aktau,RETAIL,Kg
7e0198c1-a0fa-429f-894c-17b7c7f3ed81,Chicken (meat),Kazakhstan,Kostanay,RETAIL,Kg
80e387e5-fac1-4ce6-af07-edf2426da2f0,Bread (first grade flour),Kazakhstan,Kostanay,RETAIL,Kg
8117e676-68eb-4319-a5fc-5d1c0be788a4,Potatoes,Kazakhstan,Aktau,RETAIL,Kg
87cf477d-e0f2-4c63-805a-484256df54dd,"Wheat (flour, first grade)",Kazakhstan,Kostanay,RETAIL,Kg
8a8d215a-5acc-4c33-9139-1830a9a236e5,"Wheat (flour, first grade)",Kazakhstan,Almaty,RETAIL,Kg
985844d4-c301-473c-a2d8-d92e53cf282b,Sunflower oil,Kazakhstan,National Average,RETAIL,Liter
9a4e9cab-e5e0-496f-b2cc-a5e4dac7bfe3,"Wheat (flour, first grade)",Kazakhstan,Astana,RETAIL,Kg
9adfc231-01a3-44cf-a83d-ffa3e6aecf20,Mutton meat,Kazakhstan,National Average,RETAIL,Kg
a0d437dc-7274-46e4-a8f8-c77af2df9802,Potatoes,Kazakhstan,Kostanay,RETAIL,Kg
a697f187-7269-4658-b957-d99a3e9fb0c9,Potatoes,Kazakhstan,Shymkent,RETAIL,Kg
a82e0675-0c9a-4b26-a766-1fe444f36734,Beef meat,Kazakhstan,National Average,RETAIL,Kg
ac09638a-3233-45bb-bf63-3f3573fbb2f1,Mutton meat,Kazakhstan,Kostanay,RETAIL,Kg
b2661566-66f7-4ca5-8ea5-2f346c45adb7,Mutton meat,Kazakhstan,Almaty,RETAIL,Kg
bbb98d0e-3a38-460b-a943-64d4ad880a95,Beef meat,Kazakhstan,National Average,WHOLESALE,Kg
bbe74608-9833-4157-8830-507c15e67742,Mutton meat,Kazakhstan,Astana,RETAIL,Kg
bef3c368-16bb-48fc-9010-162626698792,Bread (first grade flour),Kazakhstan,National Average,RETAIL,Kg
bff315ec-d6de-499b-b738-ecc24b951639,Potatoes,Kazakhstan,Astana,RETAIL,Kg
c8343220-af59-4d10-aca4-f162e2de17dd,Wheat (flour),Kazakhstan,National Average,WHOLESALE,Kg
c9db4c1c-d549-49bd-a8ea-bc33d3b098b0,Mutton meat,Kazakhstan,Shymkent,RETAIL,Kg
cd4b2535-50d4-4d03-b728-372cec48b233,Beef meat,Kazakhstan,Shymkent,RETAIL,Kg
d6583998-a23b-4943-a113-ed9eabf02671,Rice (polished),Kazakhstan,Shymkent,RETAIL,Kg
d7cefcb4-4386-48ab-9f4d-738c38436741,Beef meat,Kazakhstan,Aktau,RETAIL,Kg
e2ea08f7-a595-451c-bfa1-677fecfba33c,Rice (polished),Kazakhstan,Almaty,RETAIL,Kg
e43829ff-cf10-4332-bd8e-a03f671ba78d,Milk (pasteurised),Kazakhstan,Astana,RETAIL,Liter
f139e919-c907-4cc0-adf9-ae07413830ea,Rice (polished),Kazakhstan,Astana,RETAIL,Kg
f9015d91-bbfa-4801-9493-0790d035b309,"Wheat (flour, first grade)",Kazakhstan,Aktau,RETAIL,Kg
f9755757-bf25-4b2f-9ab2-3c8ddfd27ebe,Bread (first grade flour),Kazakhstan,Almaty,RETAIL,Kg
fc2e2b09-6964-4c4e-825f-df4bb18e7eaf,Bread (first grade flour),Kazakhstan,Astana,RETAIL,Kg
08e9d401-1b56-4b28-aebd-82c834d20a79,Beans (Rosecoco),Kenya,Nairobi Kangemi,RETAIL,Kg
0a33fcbb-4bac-4b6e-b70a-fcaed0162efe,Beans (Rosecoco),Kenya,Eldoret,WHOLESALE,Kg
11a9b1ae-e4d6-4555-b6f0-414bff946c65,Maize (white),Kenya,Kapsabet,RETAIL,Kg
17ebb302-ce3c-4b21-8bdf-0a28681bc408,Maize (white),Kenya,Eldoret,WHOLESALE,Kg
23707112-8473-4b24-bae3-9440318c8c3e,Beans (Rosecoco),Kenya,Kapsabet,RETAIL,Kg
2868930c-aa08-4650-85b4-1ec0cb0ea86d,Maize (white),Kenya,Kitale,RETAIL,Kg
2a246ef2-114e-4913-8750-482c3236de8d,Maize (white),Kenya,Nairobi Kangemi,RETAIL,Kg
2ab56e5b-f8ea-422e-9dc1-8960c4e9a300,Beans (Rosecoco),Kenya,Kitale,WHOLESALE,Kg
2b5b8b1b-ee51-4e3f-89d9-46e37ad9653a,Beans (Rosecoco),Kenya,Nairobi Kangemi,WHOLESALE,Kg
2c1e45a9-3181-4770-82b0-828216bd1fb8,Beans (Rosecoco),Kenya,Eldoret,RETAIL,Kg
4358ae1c-efda-4c78-ade5-6ea9c1b1c692,Beans (Rosecoco),Kenya,Kapsabet,WHOLESALE,Kg
5c5d8023-69a0-4828-81f4-9279244a3bfb,Maize (white),Kenya,Bungoma,WHOLESALE,Kg
790147c2-ff6d-4890-8648-2c8c427b9958,Beans (Rosecoco),Kenya,Kitale,RETAIL,Kg
9faf4e45-6e6d-484a-8290-e70820a6d9f8,Beans (Rosecoco),Kenya,Bungoma,RETAIL,Kg
b03a28cf-94a7-4b97-8c3a-8db50038ac0b,Maize (grain),Kenya,National Average,RETAIL,Kg
bccefdd5-2bb2-46b8-b7db-100a56c6bdab,Maize (white),Kenya,Bungoma,RETAIL,Kg
cdc37d0d-a780-4a78-b31a-982199ba384b,Beans (Rosecoco),Kenya,Bungoma,WHOLESALE,Kg
d1eacf54-308d-478c-a3e6-d4f85a107b4a,Maize (white),Kenya,Nairobi Kangemi,WHOLESALE,Kg
eb1f3ae0-ec2d-49f8-be09-cc26819dee07,Maize (white),Kenya,Eldoret,RETAIL,Kg
ee4824d8-37f5-4c72-a351-b16c47f55f18,Maize (white),Kenya,Kitale,WHOLESALE,Kg
fc6352b4-3ffc-454c-b36a-be2fe026a5f2,Maize (white),Kenya,Kapsabet,WHOLESALE,Kg
0005c91b-1ce1-49c4-9b78-1a67cca78825,Beef meat,Kyrgyzstan,Naryn,RETAIL,Kg
00f03f03-a0a8-400e-ae74-cd4802d2eaa1,Beef meat,Kyrgyzstan,Batken,RETAIL,Kg
011b7bc0-7d06-4a16-8891-e7c1882886a1,"Wheat (flour, first grade)",Kyrgyzstan,Naryn,RETAIL,Kg
0b044a05-dffd-4938-a946-a7cb21c1c784,Potatoes,Kyrgyzstan,Batken,RETAIL,Kg
128e0402-c74d-4c80-a13d-4ccd4e692fc9,Mutton meat,Kyrgyzstan,National Average,RETAIL,Kg
1bba735f-9f26-4558-9262-8dcdd4220a6c,Bread,Kyrgyzstan,Osh,RETAIL,Kg
1e7debf8-03a0-4bfe-8357-608f1330b454,Mutton meat,Kyrgyzstan,Naryn,RETAIL,Kg
1fd3faea-ef80-428e-a405-99d82cf965b5,Bread,Kyrgyzstan,Manas,RETAIL,Kg
220bcf60-5408-4c9a-afac-b9d144aa6b6c,Mutton meat,Kyrgyzstan,Osh,RETAIL,Kg
2b63a87f-58eb-42ba-bb88-4db6b09cf04d,Beef meat,Kyrgyzstan,National Average,RETAIL,Kg
3020bdd7-de77-473c-8d7d-74284f75368a,"Wheat (flour, first grade)",Kyrgyzstan,National Average,RETAIL,Kg
4d36f3dc-32b9-4e29-951c-60690a197d8a,Potatoes,Kyrgyzstan,Manas,RETAIL,Kg
4ffcbc39-64a8-4ae0-add1-c7c32d4bad74,Bread,Kyrgyzstan,Bishkek,RETAIL,Kg
50052a31-1565-4cc7-b4dd-532d7a961b46,"Wheat (flour, first grade)",Kyrgyzstan,Bishkek,RETAIL,Kg
57a4754c-1736-4ef5-a126-42aab5da33c9,"Wheat (flour, first grade)",Kyrgyzstan,Batken,RETAIL,Kg
5ef05260-14ec-45ae-928c-49a52fcd6121,"Wheat (flour, first grade)",Kyrgyzstan,Manas,RETAIL,Kg
67629eb4-e13a-432f-b116-179861e46f23,Mutton meat,Kyrgyzstan,Bishkek,RETAIL,Kg
73e32e0a-1160-4b22-b4ce-6195809e15dd,Potatoes,Kyrgyzstan,Osh,RETAIL,Kg
85b67eb5-0240-4cc1-bf21-b638d469888d,Potatoes,Kyrgyzstan,Bishkek,RETAIL,Kg
a3ceab61-13b3-4b55-8ff7-bd1e026ebd51,Beef meat,Kyrgyzstan,Manas,RETAIL,Kg
a4d29018-2cb4-47bb-93b6-4343bae23412,Mutton meat,Kyrgyzstan,Batken,RETAIL,Kg
a54d410d-2d71-4a73-9e7b-e11cde3cd335,Potatoes,Kyrgyzstan,Naryn,RETAIL,Kg
a6907c2c-6cdd-4a49-abdb-f2426b80b671,Potatoes,Kyrgyzstan,National Average,RETAIL,Kg
b251d463-e651-47a3-a233-7b8985d3d53d,Beef meat,Kyrgyzstan,Bishkek,RETAIL,Kg
d05e2e7a-4651-46c8-a460-1febe046deae,Bread,Kyrgyzstan,National Average,RETAIL,Kg
d2888ea6-7107-46ff-832c-9c75d49841cd,"Wheat (flour, first grade)",Kyrgyzstan,Osh,RETAIL,Kg
f3fc5060-068e-4688-9ad6-12d912cb71ea,Mutton meat,Kyrgyzstan,Manas,RETAIL,Kg
f4413049-e410-4ebb-b052-683185911d4c,Beef meat,Kyrgyzstan,Osh,RETAIL,Kg
f5496687-18df-4907-823e-cf3d463204e7,Bread,Kyrgyzstan,Batken,RETAIL,Kg
fe8cbcb7-1b47-4c01-9042-7182ede48759,Bread,Kyrgyzstan,Naryn,RETAIL,Kg
2607c84b-5e93-4cbe-bae9-b8737baf0ee4,Soya beans,Cambodia,Phnom Penh,WHOLESALE,Kg
6345d2c5-a24b-460f-9452-5b5fc7203b94,Rice (Mix),Cambodia,Battambang,WHOLESALE,Kg
79c2ddd9-2081-46c3-9c9a-56cf50304e04,Rice (Mix),Cambodia,Kampong Chhnang,WHOLESALE,Kg
a8766938-6783-4910-97e4-cdbef000a5f8,Rice (Mix),Cambodia,Phnom Penh,WHOLESALE,Kg
ccf107c6-33e6-4e50-9aca-82222d074d14,Prawn,Cambodia,Kampot,WHOLESALE,Kg
d8f8d1a2-4ebd-4761-afe9-3c769e1d70cb,Rice (Mix),Cambodia,Banteay Meanchey,WHOLESALE,Kg
eadfef32-b02f-4e20-ad69-d9facbc86875,Soya beans,Cambodia,Kampong Cham,WHOLESALE,Kg
fde5ee00-644f-49f8-a66d-1c06783d15a4,Soya beans,Cambodia,Banteay Meanchey,WHOLESALE,Kg
9f823cac-8f4c-4c2a-bbdf-8425e3678a84,Rice (good quality),Republic of Korea,National Average,WHOLESALE,20 kg
a57cfc7c-a2a4-479e-a9ef-2cb9bbf6320e,Rice (medium quality),Republic of Korea,National Average,WHOLESALE,20 kg
e36b5527-257a-43fd-a63d-39f0ce738dcd,Rice (good quality),Republic of Korea,National Average,RETAIL,20 kg
097bba02-ac06-48be-833d-7a23d7cba88f,Palm Oil,Lao People's Democratic Republic,National Average,RETAIL,Liter
10307d7b-6f37-4d92-b1bf-7b0badd4749f,"Rice (Ordinary,first quality)",Lao People's Democratic Republic,Vientiane Capital,RETAIL,Kg
1b11762e-5276-4197-b535-1be6800c4663,"Rice (Glutinous,first quality)",Lao People's Democratic Republic,Vientiane Capital,RETAIL,Kg
1da55546-e5d2-4d64-8646-d6811ed6b48f,Chicken meat,Lao People's Democratic Republic,National Average,RETAIL,Kg
3ff1a04f-4d19-462a-94dc-a43ce9e595de,"Fish (tilapia, farmed)",Lao People's Democratic Republic,National Average,RETAIL,Kg
47c7ed0e-88d6-4252-b7f5-8df9a9e7a1b5,"Rice (Ordinary,second quality)",Lao People's Democratic Republic,Vientiane Capital,RETAIL,Kg
6a218ade-5a72-4f38-b32d-1886f5804053,"Rice (Ordinary,second quality)",Lao People's Democratic Republic,National Average,RETAIL,Kg
8b23d080-114d-45bb-a27b-5d3f8c41cb48,Pork meat (second quality),Lao People's Democratic Republic,National Average,RETAIL,Kg
91b7709e-28ca-4ae6-87d6-8d53d09fdf97,Soybean Oil,Lao People's Democratic Republic,National Average,RETAIL,Liter
bba02f5e-e84d-4649-b211-6d2500df30e7,"Rice (Glutinous,second quality)",Lao People's Democratic Republic,National Average,RETAIL,Kg
c9da50ee-bb9c-475a-b325-c9571557b6a0,"Rice (Glutinous,second quality)",Lao People's Democratic Republic,Vientiane Capital,RETAIL,Kg
0774b4f7-a53a-4976-adf2-f144c76256c4,Sunflower oil,Lebanon,Akkar,RETAIL,5 Liter
10bedd75-9b5d-4681-a81b-09c03df8f4fd,"Rice (Egyptian, imported)",Lebanon,National Average,RETAIL,900 gms
152be56c-971d-4e6e-bfc2-8bb5f7694cd9,"Rice (Egyptian, imported)",Lebanon,North,RETAIL,900 gms
26603542-1285-4d4c-8222-3dbddab8b16c,Bread (Pita),Lebanon,Akkar,RETAIL,800 gms
2884499d-a144-43a7-a997-b808b74d1b8c,Lentils,Lebanon,El Nabatieh,RETAIL,900 gms
2d5ad009-27d8-4f33-bbbe-0fabee0cb175,Sunflower oil,Lebanon,North,RETAIL,5 Liter
2d9b9f8c-0ebb-4429-8e17-5e493f296f58,Potatoes,Lebanon,South,RETAIL,Kg
385a8bbd-527b-4601-b20c-01bc2cd784d3,Potatoes,Lebanon,El Nabatieh,RETAIL,Kg
3a61366a-7016-4a2c-b794-cfa68d376896,Sunflower oil,Lebanon,Beirut,RETAIL,5 Liter
3be64e1c-8b01-4b37-a38a-09402b85642d,"Rice (Egyptian, imported)",Lebanon,El Nabatieh,RETAIL,900 gms
491b5a70-8edf-488d-bbdd-68933e1223c7,Bread (Pita),Lebanon,El Nabatieh,RETAIL,800 gms
4d6258cf-f5a2-4a8a-b389-3629a26be2f1,Sunflower oil,Lebanon,National Average,RETAIL,5 Liter
55ff533f-9689-4c98-8e76-dcc06555b630,Bulgur (Brown),Lebanon,South,RETAIL,900 gms
5d9300af-7511-40f8-aac8-d89e05627938,Potatoes,Lebanon,Beirut,RETAIL,Kg
5de42220-e674-411b-b49f-d583d2d2ceae,Bulgur (Brown),Lebanon,National Average,RETAIL,900 gms
6f1021e7-b6a9-4c40-a5a4-f65a1a078f6a,Lentils,Lebanon,South,RETAIL,900 gms
70646a2d-7690-4451-9df6-81620f482f0a,Cabbage,Lebanon,Akkar,RETAIL,Kg
7b7c41e4-338a-44a7-90b2-6d1ee64f7555,Bread (Pita),Lebanon,National Average,RETAIL,800 gms
8334e678-0600-4e91-8662-5ed7811b7adc,Bulgur (Brown),Lebanon,Beirut,RETAIL,900 gms
94a9e549-4fcb-48df-bdcb-e290c5058565,"Rice (Egyptian, imported)",Lebanon,Akkar,RETAIL,900 gms
959952d5-cc95-41bc-a9b3-a165c664c042,Bulgur (Brown),Lebanon,Akkar,RETAIL,900 gms
99421e93-8423-4763-9a9b-924bf10221aa,Potatoes,Lebanon,North,RETAIL,Kg
a5770449-9754-4b99-9ec6-cd145e80687b,"Rice (Egyptian, imported)",Lebanon,South,RETAIL,900 gms
b72633d5-efd1-4ed2-81a4-5453e30f8067,Potatoes,Lebanon,Akkar,RETAIL,Kg
b8562917-072a-435d-adeb-3f569a99aced,"Rice (Egyptian, imported)",Lebanon,Beirut,RETAIL,900 gms
b868137f-9f0b-49d9-a90a-2b5297b132f5,Bread (Pita),Lebanon,South,RETAIL,800 gms
bab22981-c70a-4ae8-a4a9-fd38a9389798,Cabbage,Lebanon,National Average,RETAIL,Kg
babff45c-8959-4ae2-b651-0bdf5660728e,Bread (Pita),Lebanon,Beirut,RETAIL,800 gms
c9385f65-139f-4cd4-9142-9f4edcc27ab3,Bread (Pita),Lebanon,North,RETAIL,800 gms
d106668f-586a-4417-860b-768c5fda6a0f,Cabbage,Lebanon,South,RETAIL,Kg
d33fa820-faff-42f9-9aa6-fbbf265a4a4b,Lentils,Lebanon,North,RETAIL,900 gms
dc06a7d6-20d2-4d9b-bc25-2e49454872e8,Sunflower oil,Lebanon,South,RETAIL,5 Liter
dc4858e8-dd42-4e2c-a91c-aa5c0f8705d3,Sunflower oil,Lebanon,El Nabatieh,RETAIL,5 Liter
e24ed84a-24e4-4729-aaee-33a9f434873e,Lentils,Lebanon,Akkar,RETAIL,900 gms
e9b40663-c462-4119-9fd4-914ca02d4957,Bulgur (Brown),Lebanon,El Nabatieh,RETAIL,900 gms
ea5fe01a-a9e7-482c-b959-170c7a16f7e1,Cabbage,Lebanon,El Nabatieh,RETAIL,Kg
ec41602b-ad3c-4f53-b231-4ffad55314f2,Lentils,Lebanon,National Average,RETAIL,900 gms
ec463ce9-f2f9-4238-ae96-3381e54da176,Cabbage,Lebanon,Beirut,RETAIL,Kg
f099f274-ab2a-4007-b1b4-b5acdd3790e7,Bulgur (Brown),Lebanon,North,RETAIL,900 gms
f26b9619-55e9-44a5-967f-291b9e6dd7b2,Lentils,Lebanon,Beirut,RETAIL,900 gms
