commodity_name,market,price_type,date,price_usd,unit,uuid
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2011-01-01,265.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-12-01,252.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-11-01,240.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-10-01,219.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-09-01,225.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-08-01,210.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-07-01,206.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-06-01,205.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-05-01,203.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-04-01,195.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-03-01,185.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
