commodity_name,market,price_type,date,price_usd,unit,uuid
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-09-01,527.38,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-08-01,504.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-07-01,436.88,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-06-01,501.62,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-05-01,490.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-04-01,478.0,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-03-01,442.88,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-02-01,435.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2012-01-01,451.4,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2011-12-01,488.75,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2011-11-01,563.5,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
"Diammonium phosphate, DAP (P fertilizer)",United States of America (Gulf),EXPORT,2011-10-01,571.4,tonne,017a8265-14f8-4234-a2d3-0c6bc37115d9
