commodity_name,market,price_type,date,price_usd,unit,uuid
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2012-04-01,569.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2012-03-01,565.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2012-02-01,566.75,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2012-01-01,551.67,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-12-01,611.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-11-01,649.8,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-10-01,620.25,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-09-01,625.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-08-01,585.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-07-01,555.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-06-01,523.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-05-01,500.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-04-01,507.25,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-03-01,523.75,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-02-01,554.33,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2011-01-01,542.25,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-12-01,563.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-11-01,546.4,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-10-01,507.67,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-09-01,503.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-08-01,476.6,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-07-01,462.75,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-06-01,474.6,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-05-01,475.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-04-01,491.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-03-01,539.6,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-02-01,575.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2010-01-01,601.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-12-01,618.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-11-01,558.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-10-01,529.75,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-09-01,558.6,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-08-01,565.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-07-01,587.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-06-01,581.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-05-01,555.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-04-01,584.33,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-03-01,632.4,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-02-01,624.25,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2009-01-01,607.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2008-12-01,582.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2008-11-01,591.0,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2008-10-01,670.5,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2008-09-01,758.2,tonne,c7208b39-2617-426c-b248-c975cb951254
Rice (Thai 100% B white),Thailand (Bangkok),EXPORT,2008-08-01,780.25,tonne,c7208b39-2617-426c-b248-c975cb951254
