commodity_name,market,price_type,date,price_usd,unit,uuid
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-06-01,480.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-05-01,527.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-04-01,551.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-03-01,565.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-02-01,563.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2011-01-01,553.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-12-01,560.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-11-01,560.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-10-01,540.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-09-01,535.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-08-01,575.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-07-01,597.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-06-01,525.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-05-01,485.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-04-01,470.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-03-01,442.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-02-01,400.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2010-01-01,395.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-12-01,387.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-11-01,337.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-10-01,310.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-09-01,281.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-08-01,275.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-07-01,275.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-06-01,271.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-05-01,258.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-04-01,250.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-03-01,245.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-02-01,235.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2009-01-01,250.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-12-01,265.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-11-01,280.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-10-01,287.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-09-01,297.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-08-01,317.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-07-01,362.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-06-01,385.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-05-01,410.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-04-01,412.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-03-01,417.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-02-01,395.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2008-01-01,368.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-12-01,347.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-11-01,350.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-10-01,347.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-09-01,331.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-08-01,327.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-07-01,327.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-06-01,312.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-05-01,292.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-04-01,255.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-03-01,243.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-02-01,252.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2007-01-01,250.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-12-01,240.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-11-01,235.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-10-01,212.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-09-01,207.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-08-01,207.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-07-01,212.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-06-01,220.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-05-01,220.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-04-01,220.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-03-01,225.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-02-01,230.0,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2006-01-01,227.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2005-12-01,228.75,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2005-11-01,226.25,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
"Cassava Flour/Starch (Super High Grade, f.o.b. Bangkok)",Thailand,EXPORT,2005-10-01,227.5,tonne,5ea85008-9850-4b22-b708-f6855c1efb7e
