date,price_usd,commodity_name,commodity_type,country,iso3,region,subregion,market,price_type,unit,unit_std,price_per_unit,price_source,gdp_ppp17,gdppc_ppp,gnipc_ppp,population,inflation,income_level
01/09/2024,0.86,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.86,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2024,0.83,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.83,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2024,0.83,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.83,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2024,0.81,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.81,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2025,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2025,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2025,0.77,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.77,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2025,0.75,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.75,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2025,0.75,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.75,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2025,0.76,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.76,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2025,0.71,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.71,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2025,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2025,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2025,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Greater Buenos Aires,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2017,0.7,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.7,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2017,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2017,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2017,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2017,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2017,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2017,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2018,0.58,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.58,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2018,0.58,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.58,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2018,0.58,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.58,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2018,0.6,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.6,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2018,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2018,0.73,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.73,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2018,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2018,0.75,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.75,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2018,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2018,0.76,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.76,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2018,0.79,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.79,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2018,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2019,0.79,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.79,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2019,0.8,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.8,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2019,0.74,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.74,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2019,0.72,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.72,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2019,0.7,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.7,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2019,0.75,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.75,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2019,0.81,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.81,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2019,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2019,0.66,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.66,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2019,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2019,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2019,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2020,0.71,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.71,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2020,0.7,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.7,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2020,0.7,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.7,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2020,0.68,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.68,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2020,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2020,0.66,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.66,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2020,0.69,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.69,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2020,0.68,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.68,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2020,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2020,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2020,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2020,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2021,0.61,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.61,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2021,0.6,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.6,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2021,0.59,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.59,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2021,0.57,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.57,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2021,0.58,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.58,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2021,0.61,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.61,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2021,0.62,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.62,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2021,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2021,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2021,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2021,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2021,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2022,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2022,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2022,0.72,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.72,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2022,0.8,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.8,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2022,0.83,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.83,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2022,0.83,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.83,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2022,0.92,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.92,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2022,0.96,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.96,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2022,1.02,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,1.02,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2022,1.02,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,1.02,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2022,1,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,1,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2022,0.99,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.99,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2023,0.98,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.98,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2023,1,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,1,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2023,0.99,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.99,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2023,0.99,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.99,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2023,0.98,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.98,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2023,0.97,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.97,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2023,0.94,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.94,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2023,0.85,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.85,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2023,0.84,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.84,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2023,0.96,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.96,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2023,1.09,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,1.09,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2023,0.89,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.89,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2024,0.88,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.88,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2024,0.95,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.95,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2024,0.98,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.98,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2024,0.98,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.98,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2024,0.96,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.96,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2024,0.93,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.93,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2024,0.94,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.94,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2024,0.92,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.92,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2024,0.87,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.87,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2024,0.86,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.86,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2024,0.83,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.83,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2024,0.8,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.8,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2025,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2025,0.77,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.77,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2025,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2025,0.74,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.74,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2025,0.74,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.74,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2025,0.73,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.73,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2025,0.7,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.7,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2025,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2025,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2025,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noreste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2017,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2017,0.61,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.61,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2017,0.61,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.61,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2017,0.62,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.62,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2017,0.62,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.62,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2017,0.62,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.62,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2017,0.62,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.62,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2018,0.58,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.58,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2018,0.57,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.57,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2018,0.57,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.57,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2018,0.62,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.62,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2018,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2018,0.77,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.77,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2018,0.82,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.82,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2018,0.76,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.76,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2018,0.69,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.69,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2018,0.76,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.76,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2018,0.79,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.79,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2018,0.76,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.76,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2019,0.78,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.78,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2019,0.76,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.76,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2019,0.72,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.72,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/04/2019,0.71,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.71,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/05/2019,0.7,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.7,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/06/2019,0.74,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.74,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/07/2019,0.77,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.77,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/08/2019,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/09/2019,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/10/2019,0.65,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.65,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/11/2019,0.63,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.63,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/12/2019,0.64,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.64,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/01/2020,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/02/2020,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
01/03/2020,0.67,Wheat (flour),Flour,Argentina,ARG,South America,South America,Noroeste,Retail,Kg,kg,0.67,Domestic,1.2131E+12,30175.53597,29570,45696159,219.883929,High income
